NEWID,Age,Education,Income_AT,Expenses,Housing,Food,Transport,Entertainment,Apparel,Health Spending,Personal Insurance
3801521,57,16,174983.6,9876.362,4319,823.3333,900,128,40,1695,1691.0289
3801551,65,13,23575.4,1584.767,1070,251.3333,75,25,0,0,163.4333
3801561,77,13,23400,1688.667,500.333,349.3333,753,86,0,0,0
3801621,67,13,29180,2994.333,1514.333,1013.6667,221,202,0,0,0
3801631,68,16,75833.4,1955.667,771,650,458,60,0,0,0
3801661,87,11,41576,1308.667,318.667,173.3333,305,0,0,50,139.6667
3801671,20,11,4109.8,1425.533,850,368.3333,48,40,80,0,26.2
3801704,59,15,53755.4,2796.033,543,866.6667,333.333,10,0,425,394.7
3801711,32,12,31561,2775.667,1175,953.3333,0,15,65,0,182.3333
3801721,63,12,121404,5507.083,3274,541.6667,777.667,117,12,29,624.75
3801811,52,12,29430,3462.25,1372,138.6667,409,115,0,1042,330.25
3801821,35,12,32962,2440.583,180,758.3333,575,298,0,320,133.9167
3801831,50,13,60679,4670.167,1142,615.3333,857,279,0,1057,611.5
3801841,36,13,52377,2716.5,805,520,150,97,0,280,382.5
3801861,54,16,124411.4,6298.733,3336.667,606.6667,85.667,355,26.6667,358,916.0667
3801871,29,13,4321,1257.583,250,43.3333,0,150,100,0,22.9167
3801881,23,15,53074,4972.5,1558,641.6667,574.333,650,100,310.6667,1055.5
3801913,53,13,1077,1706.417,1130,368.3333,40,0,20,0,48.0834
3801931,37,12,79033,4382.9,818.333,1256.6667,751.667,160,0,240,542.0667
3801971,47,14,142212.6,4586.467,863,541.6667,400,120,500,866.6667,1080.1333
3802011,87,16,98807.8,5025.333,1245,1343.3333,210,88,23.3333,1652.6667,0
3802021,24,13,10900,546.25,60,34.6667,110,0,113,0,53.5833
3802031,54,15,124670,6520.967,2595.333,866.6667,1250,246,50,260,961.3
3802041,87,12,85969.4,1438.667,518.667,173.3333,145,70,0,68,0
3802081,31,12,54019,4285.167,1246,736.6667,585,69,80,671.6667,376.1667
3802091,49,15,186399.6,7838.696,3515.25,520,842,103,0,390,1036.4456
3802111,22,12,37612.4,2003.5,1194,195,90,81,0,108.3333,265.1667
3802143,34,12,30595,2497.5,1398,390,120,113,42,0,142.1667
3802151,72,13,16956,1229.667,747,303.3333,100,36,26.6667,0,0
3802161,48,16,105241,8251.448,4880.667,606.6667,175,83,0,39.6667,2196.4477
3802171,54,13,45937,2475,786,390,420,180,0,132.6667,293.3333
3802191,41,14,74634,7439.667,1060,1061.6667,1665,0,0,1054.6667,548.3333
3802201,27,15,36176,1666.417,560.833,558,120,8,0,22,257.5833
3802213,27,12,69166,2228.333,653.333,520,186.667,0,0,80,510
3802221,35,15,205016,13321.083,7009.333,953.3333,1737.333,509,0,520,2313.4167
3802241,63,15,96513.4,6274.867,1313.333,216.6667,1311.667,179,40,1270.6667,539.8667
3802251,55,13,26396,1096.117,406.667,195,200,32,0,0,227.7833
3802291,33,15,61854.6,2192.3,969.333,520,60,38,10,30,499.9667
3802301,51,13,69370.4,2222.967,1306,325,30,48,0,0,513.9667
3802311,48,14,11169.2,1017.333,400,238.3333,45,0,15,0,72.3333
3802321,42,13,54027.6,2695.567,358,433.3333,465,39,777,0,370.5667
3802331,56,15,131259,17201.253,1434.667,433.3333,737,146,0,183.6667,11690.92
3802351,68,16,21155,10558.917,4784.25,671.6667,2247,240,0,2261,0
3802361,68,13,60084,4109.75,847,975,1300,150,0,260,361.0833
3802371,63,13,111693,8667.917,3769,661.6667,725,208,72,1934,638.25
3802381,52,12,13608,1402.667,578.333,303.3333,309,0,0,4,0
3802391,68,12,63417,2604.667,283,628.3333,1007,45,0,104,470.6667
3802411,33,15,46212,3183.083,936,650,480,275,0,444.6667,347.4167
3802461,62,15,90655,6919.983,2942.333,715,1053.333,0,0,650,582.65
3802481,37,13,4000,2835.833,1692,411.6667,616,84,0,0,25.5
3802491,48,15,2153,2274.917,758.333,693.3333,320,211,0,20,62.25
3802531,52,13,41643.8,2107.95,982,476.6667,202,33,100,20,294.2833
3802551,87,16,72150,3075.333,1121.667,411.6667,110,130,900,332,0
3802571,72,13,16022,2204.333,974,528.6667,581,0,29,15,0
3802581,65,13,10596,1043.667,573.333,173.3333,10,115,0,0,0
3802591,72,15,22917.6,1876.317,534.667,151.6667,150,125,0,613,11.9833
3802611,65,13,23650.4,2062.4,973,368.3333,369,0,0,0,167.0667
3802631,42,13,27515,2684.917,1481,108.3333,655,45,22.3333,130,191.25
3802681,77,13,23792.6,1953.9,667.667,498.3333,140,92,60.6667,410,85.2333
3802701,31,13,41868,4479.667,1386,476.6667,2138,175,0,80,204
3802721,75,12,28401.6,1437.233,407.333,130,371,152,0,302,53.2333
3802731,51,13,68173,4634.5,433.167,736.6667,1877,254,0,653.3333,503.6667
3802741,30,12,4300,11116.667,2601.667,260,8135,0,85,0,0
3802761,87,12,27184.8,990.667,470,238.3333,0,59,0,210,0
3802771,76,15,15112,4464.333,788,2166.6667,439,67,0,556.3333,0
3802781,39,13,95263,6399,2132,898.3333,1083,170,68,293.3333,1673.3333
3802791,26,12,1281,4273.167,2045.333,780,599,230,350,0,8.8333
3802811,81,12,19665.6,1697.333,628.333,151.6667,505,86,0,212,0
3802831,20,13,11918.4,1004.85,475,195,120,10,47,30.6667,77.1833
3802841,23,15,21671,10843.917,2785,1213.3333,999,1399,50,1062,847.5833
3802861,77,13,30588,1829,312,801.6667,60,63,33.3333,352,0
3802881,67,15,107297.2,8946.667,2748.667,455,350,110,0,4698,171
3802901,74,15,50891,10463,580,740,80,8668,0,247,0
3802961,51,12,11734,705.833,358,108.3333,0,121,0,0,31.8333
3802991,60,12,17924,1865.833,703,606.6667,95,0,138,253,70.1667
3803001,33,13,82035,7618.167,3479,606.6667,1723,134,34.3333,257.6667,1027.5
3803011,24,12,50792,3593,1740,520,121.667,110,228,18.6667,299.6667
3803021,81,12,32616,1506.333,383,693.3333,69,0,0,361,0
3803081,31,13,52388,2843.667,1289.667,633.3333,290,75,0,0,350.6667
3803091,69,15,26582,3705.25,2730,823.3333,18,0,0,0,133.9167
3803121,32,15,136720,4260.5,2049,433.3333,200,0,0,388,1090.1667
3803151,46,11,36377.8,908.083,364.667,198.3333,123.333,0,0,0,156.4167
3803161,69,15,16404.8,3881.5,2059,455,624,24,25,100,209.1667
3803171,61,14,25896.2,5762,4072.333,606.6667,500,245,0,208.3333,0
3803191,39,16,332382.8,12218.558,5970.667,2080,873.333,339,50,32.6667,2072.8911
3803201,28,13,54935.2,4304.017,2447,403,430,80,46,0.3333,252.6833
3803221,66,14,22816,2999.833,727.167,606.6667,500,43,0,520,258
3803231,62,12,25483,3954.75,2543,368.3333,267,77,42,206,271.0833
3803281,73,13,18418,1041.333,156.333,715,100,0,5,0,0
3803291,27,12,60854,2284.667,453.333,650,400,0,95,0,361.6667
3803301,51,12,33729,3087.6,1518,584.3333,360,61,0,350,214.2667
3803311,23,11,21949.6,2860.45,898,476.6667,1022.333,0,0,0,120.1167
3803321,51,12,21332,4986.933,2450,980,635,53,460,5,48.9333
3803331,37,12,52913.2,2039.933,997.167,281.6667,51,90,0,120,500.1
3803381,25,15,41921,5832.417,3834,424.6667,1120,10,16,65,318.75
3803391,65,12,2979.8,1577.333,671.667,455,200,60,0,0,144
3803454,40,12,68275.4,5117.3,2150,563.3333,657.333,186,65,372.6667,585.6333
3803484,36,13,102446,5336.917,1713,366.6667,1190,974,20,130,933.25
3803491,60,15,76309.4,6645,3471.333,1516.6667,85,211,12,1023,159
3803501,32,13,54327.2,4808.683,1261,1350,656,195,16.6667,480,685.0167
3803521,38,15,127964,10534.833,4012.667,1174.3333,1081.667,256,940,240,1507.1667
3803531,53,12,42315.6,3070.767,914,403,75,443,0,715,210.7667
3803551,44,16,65499,3226.667,1043,346.6667,450,98,10,300,940.6667
3803561,67,16,100435,4062.583,482.667,888.3333,727,54,64,548,331.9167
3803651,21,12,7031.4,3524.017,2992,321.6667,75,37,13,0,42.35
3803661,58,11,30202,1888.75,710,368.3333,203.333,90,0,150,210.4167
3803711,52,15,177968.6,13387.862,2505,914.3333,2296,701,0,2589,1363.5289
3803721,58,13,93122.2,3949.783,1790.333,520,100,199,0,311.6667,720.45
3803731,60,13,44959,2790.417,1177,563.3333,365.333,101,20,173.3333,318.75
3803751,34,14,105080,5753.083,1363.5,1191.6667,1424,35,0,35,923.9167
3803771,87,16,110117,3440,1677,568.3333,113.333,283,270.3333,487,21
3803781,37,10,57495.4,2874.55,1610,346.6667,33.333,0,13,200,521.55
3803791,47,14,194950.6,7801.65,2894.333,788.3333,2053.333,291,16.6667,466,985.9833
3803801,68,12,33416,3364,1940.333,411.6667,823,130,0,54,0
3803821,77,11,30522,1530.833,499.667,247,130,47,0,190,113.8333
3803831,55,13,46376.4,4295.8,1628,455,492,32,97,672.6667,315.1333
3803841,72,13,148559,9087.083,2917.333,2138.3333,1205.333,60,0,643.3333,1071.0833
3803851,22,13,58091,2770.083,970,498.3333,887.333,0,0,0,414.4167
3803861,77,13,48471.4,1440.05,883,151.6667,130,80,0,0,195.3833
3803881,33,13,46412.4,3094.133,1066.667,575.3333,400,120,320,74,273.1333
3803901,19,12,14701,1402.75,547,303.3333,123,5,15,271,98.4167
3803911,46,12,11364,1006,282,411.6667,43.333,15,19,1,0
3803921,58,13,45263,5168.167,3766.667,216.6667,399.333,126,43,285,331.5
3803931,69,12,42735.8,2655.733,896.667,281.6667,270,169,0,740,113.0667
3803941,44,15,126231,7582.667,2806,731.6667,1851.667,234,0,431,1428.3334
3803951,26,15,78740,3933.483,1397,520,300,0,0,128,586.8167
3803961,40,16,63804,2076.75,171.333,346.6667,300,10,0,273,630.75
3803971,40,14,59313,3188.583,1170,281.6667,840,30,6.6667,54,446.25
3803981,37,13,73498,5263.117,3146.333,566.6667,363,684,0,0,503.1167
3803991,45,16,113463,8952.5,6201.333,736.6667,404,110,0,433.3333,790.5
3804021,50,13,44513,3374.483,1036,650,505.667,0,0,675.6667,317.15
3804031,42,14,49170,3041.917,1525,433.3333,406,0,0,173.3333,344.25
3804051,59,13,180575,17479.083,3983.833,3103.6667,7291,720,25,210.3333,1326.5833
3804061,36,15,104042.8,10918.983,5253.333,1300,1922,205,301,712,735.65
3804071,29,15,15266.6,1238.283,769,260,50,10,0,19.6667,129.6167
3804101,52,13,245458.2,6726.029,2601.667,1105,535.333,219,0,0,1686.6956
3804111,69,14,60025,10742,2397.333,848.6667,5348.667,800,124,168,0
3804121,61,14,129703,6295.583,2133.333,736.6667,403.333,170,100,502,1730.25
3804161,29,15,104485.8,6018.262,1500,436.6667,893,236,0,1150,1102.5956
3804221,18,13,16865.6,873.467,0,238.3333,64.667,19,103.3333,7,10.1333
3804231,61,12,67455,4485.583,1526,775,216,103,0,776.3333,794.25
3804241,63,13,32186.2,1573.3,494,390,96.667,31,182,224,155.6333
3804261,57,13,30280,8125.067,5912.333,541.6667,1011,48,100,10,200.4
3804281,64,15,85596,12634.333,9520,303.3333,384.667,429,0,326,641.3333
3804291,52,13,117241,11247.417,4889.333,976.3333,2414,691,149,367.6667,1211.75
3804341,48,16,39110,4550.1,1322,520,1785,0,0,0,263.1
3804371,59,14,39722.8,3232.633,1638,130,40,54,0,1200,170.6333
3804391,43,14,113157,3644.467,1070,1078.3333,200,60,0,200,882.8
3804401,33,11,22044,1436.333,453.333,711.6667,92.333,69,80,0,0
3804411,30,12,33680.4,2442.9,1575,498.3333,135,0,0,0,222.9
3804431,62,15,89298.6,2960.779,1141,476.6667,38,111,0,89,1036.4456
3804441,69,16,37500,3581.667,1887.667,476.6667,145,82,50,332,0
3804481,51,15,8740.6,1785.267,861,606.6667,120,0,43.3333,60,85.9333
3804501,20,13,7452,1130.667,629,242.6667,0,25,0,166.6667,37
3804531,56,15,58032,3666,1219.333,459.3333,87.333,0,23,200,408
3804561,43,15,98489.2,5683.75,2740,1690,400,94,0,0,719.75
3804571,53,15,176262,7993.362,3029.667,563.3333,886,531,40,520,1990.0289
3804581,40,12,22620.4,1973.95,995,520,110,100,30,0,118.95
3804591,41,13,96569.8,4029.75,1731.333,460,465.333,142,254,100.3333,716.0833
3804601,27,15,119433,9633.75,1879.667,866.6667,1777,130,260,3433.3333,828.75
3804611,60,12,85179.2,5005.05,3094,606.6667,0,86,78,360,564.05
3804621,53,12,86019.4,4339.667,1532,303.3333,569,100,0,1083.3333,615.3333
3804641,40,16,75424,5166.917,1466.667,778.3333,555,440,0,216.6667,1028.5834
3804661,18,12,19935,949.25,565,160.3333,25,0,0,0,140.9167
3804691,80,16,11724,5594.667,4082.333,606.6667,104,0,0,600,141.6667
3804701,33,12,46470,2491,352,758.3333,490,85,0,216.6667,350.6667
3804711,65,14,44474,2492.833,1102,520,75,0,0,368.3333,382.5
3804721,66,15,20258.4,976.667,565,173.3333,223.333,0,0,15,0
3804731,70,13,19968,1413,642,403,135,68,0,131,21
3804771,71,12,39658,2437.667,1113,303.3333,600,196,0,149,63
3804781,41,14,37924.2,3298.633,1409,742.3333,414,88,61,214,300.6333
3804801,68,12,3000,401.667,166.667,130,40,0,0,0,0
3804814,23,13,6445,1208.917,366.667,650,0,0,30,104,38.25
3804821,41,15,113646,6517.167,2495.667,528.6667,953.667,205,108,210,1720.1666
3804841,69,15,51013,2715.917,1013.333,563.3333,490.667,105,0,282,2.5833
3804851,70,16,62196.8,4085.483,1342,585,240,95,16.6667,137.6667,376.15
3804881,49,16,66573,4568.833,3040,693.3333,175,175,0,102,380.5
3804901,58,14,24095,1474.75,1151,86.6667,51.333,0,8,0,159.4167
3804931,41,16,14453.6,5496.1,766,390,4240,42,0,0,46.1
3804941,35,13,31079,2009.25,580,355.3333,545,45,0,148,235.9167
3804971,57,15,188844,28702.25,1445.167,758.3333,24150,580,0,303.3333,1400.0833
3804981,49,12,91040.2,6741.962,1178.667,1171,528,177,90,813,1517.6289
3805021,26,12,40753.4,3443.917,905,1300,459.333,78,5,308.6667,286.9167
3805041,31,12,21624,2420.083,772.667,866.6667,340,0,280,0,40.75
3805051,87,12,22276,1361.333,83.333,216.6667,851.333,0,16.6667,160,0
3805071,39,16,108572,7523.917,3327.667,1210,413,378,0,122,1648.25
3805081,63,13,106347.8,6665.683,1311.667,1755,705,430,372,643,789.0167
3805111,20,13,15223.4,1582.667,851,260,93.333,197,37,0,95.6667
3805151,70,12,26496,3240,2161.667,433.3333,580,50,0,15,0
3805181,75,12,68934,1725.167,314.167,1191.6667,75,111,0,0,0
3805191,69,14,34796,2347.083,1280,238.3333,266,86,0,99,312.75
3805203,66,11,12540,968.667,30,346.6667,140.333,0,0,300,0
3805221,87,15,31482.6,2477,735.333,801.6667,175,430,0,325,0
3805241,51,13,104040,10120.75,2922.333,2443.3333,522.333,395,1749,500,712.0833
3805251,65,15,24525,3389,1859.333,390,736.667,110,0,293,0
3805271,53,15,82585,5529.65,1600,424.6667,1136,0,0,747.3333,771.65
3805343,22,15,76534,7174.167,2138,1191.6667,2017.333,356.333,85,481.6667,637.5
3805401,68,13,85080,3987.667,1494,541.6667,480,111,11.6667,326,765
3805421,17,11,56774.8,3456.25,1680,346.6667,414,0,0,648,367.5833
3805451,47,15,84795,5057.417,1941.667,565,523.333,245,33.3333,321,1234.0833
3805461,53,15,85213.8,5106.483,1362.667,866.6667,201,49,0,940.3333,486.8167
3805471,87,14,42104,1785.333,491.667,996.6667,30,52,0,15,0
3805481,46,11,7944,4398,2834.333,723,112.667,0,374.6667,0,0
3805491,32,15,114914,5057.417,908,606.6667,1208,7,0,38,1829.75
3805501,65,16,66618.4,10256,7402.667,1216.6667,661.667,360,0,370,0
3805523,75,16,21008,2803.333,975,1083.3333,200,0,0,520,0
3805531,22,13,28663,1669,580,411.6667,100,30,0,0,204
3805541,39,11,92640.4,7795.7,3415,742.3333,1900,596,0,389,683.7
3805571,40,13,35128,2378.25,903.667,476.6667,590,0,0,216.6667,191.25
3805581,54,16,165963,8653.767,3065.667,823.3333,1223,188,150,957.6667,1046.1
3805591,49,14,92143.2,3937.783,1959,520,502.667,154,60,30,670.1167
3805621,50,11,110376.6,11067.112,1594.667,2101.6667,300,70,341,4039,1759.1123
3805631,28,15,52681.4,3640.75,1345,1040,365,210,0,227.6667,373.0833
3805651,58,15,163495,10780.167,2896.333,1300,249.333,1058,283,769,3084.5
3805681,81,13,15556.8,2459.5,523.5,455,20,111,0,0,0
3805691,66,13,34406,2594.35,913,715.3333,510,127,0,0,221.35
3805721,41,14,55617.4,4944.45,2443,866.6667,760,52,0,466,350.7833
3805731,74,13,64105.8,4260.783,1560,325,1296,80,46.6667,150,564.1167
3805751,62,14,30904,2388,925.667,329.3333,120,84,0,337,0
3805771,53,12,71309,2779.583,848.667,253.6667,205,61,0,69.6667,969.9167
3805811,26,13,102702.2,7421.917,1283.667,584.3333,1326.667,121,103,3035,739.5833
3805821,61,15,72044,4985.5,1467,1440,461.667,203,302,604.3333,382.5
3805841,61,16,79696.4,4610.667,1260.333,1512.3333,1060,146,0,400.3333,0
3805851,58,15,40866,2422.75,980.833,826.6667,376,49,0,0,1.9167
3805861,58,12,78901,3522.367,944,606.6667,490,48,114,749.6667,563.3667
3805891,79,12,25987.2,2345,1354.333,715.3333,200,42,0,0,0
3805921,54,14,161732,4094.329,997,780,937,0,10,21,1312.6622
3805971,28,15,41935,5079.5,3925,216.6667,206.667,206,33.3333,7,388.1667
3805981,53,15,288275.8,19593.558,12252.667,216.6667,4502,134,0,333.6667,2132.8911
3805991,73,11,16290,802.667,575,8.6667,0,0,0,199,0
3806001,55,13,178663.6,6835.446,1725,1365,1370.667,585,66.6667,100,1036.4456
3806011,82,16,74806,4075.667,754.667,710.3333,887,107,0,370,600
3806024,32,12,48232.6,3417.383,1073.333,821.6667,430,150,42,238.6667,256.7167
3806031,33,11,39128,2948.333,982,346.6667,1075,288.333,0,0,191.3333
3806061,47,15,274302.4,11736.762,3513.667,1386.6667,380,1384,342,750,1373.0956
3806071,21,13,47595.9,1785,1500,108.3333,30,0,0,0,0
3806081,37,12,67732,6625.25,1242.167,520,3650,185,0,76,855.4167
3806091,87,15,26728,1991.667,727.667,346.6667,335,54,13.3333,435,0
3806101,26,15,93928,4282.167,1630,845,375,51,272,199.3333,739.8334
3806111,56,13,36534.2,2096,432.667,1105,390,0,0,75,0
3806151,49,14,21570,1505.333,998,325,70,0,16.6667,0,95.6667
3806161,44,14,35525,14316.75,5150.5,1193.3333,2650,4637,125,260,245.25
3806181,56,13,89379,4514.25,771.333,606.6667,672,175,0,817,1387.9167
3806211,47,12,111467.2,8379.529,2456.333,996.6667,1303.333,956,80,978.6667,1355.1956
3806251,69,15,57716.8,6592.333,4380.667,390,760.667,184,0,510,0
3806341,26,14,68925,4394.033,2014,931.6667,507,226,40,0,582.0333
3806371,46,15,55900.8,3829.333,1516,498.3333,450,116,0,839,410
3806401,49,13,56453,5613.917,2181.667,1316.6667,169.333,461,0,340,725.25
3806421,47,14,94825,5292,3148.667,727,200,72,0,379.3333,765
3806441,60,15,81319.8,3386.217,736.333,780,585,172,0,255,757.8834
3806461,36,13,72065,3457.083,725,520,1153.333,0,0,0,924.4167
3806471,75,12,136669.4,10372.433,2004,978.3333,830.333,130,0,0,927.7667
3806484,67,13,11316,909,563.333,182,100,0,6.6667,0,0
3806521,29,14,86153.8,3789.85,1021.667,390,1198.333,180,0,308,648.5167
3806571,56,14,19095,1742.583,910,260,200,35,0,203.6667,133.9167
3806581,34,12,22370,2376,1241,671.6667,120,0,200,21,95.6667
3806631,77,12,875,1136,610.333,433.3333,0,49,0,0,0
3806641,64,11,9996,680,320,346.6667,0,0,5,0,0
3806671,22,13,2886.8,20438,40,260,0,0,100,38,0
3806691,27,13,10943.2,1535.9,765,650,0,40,40,0,40.9
3806711,43,13,46413.8,8379.067,2255.667,731.6667,1443.333,155,0,317,381.4
3806731,43,11,172163,7962.583,415,780,4404,424,0,325,1357.9167
3806751,70,16,16116,574.5,135.167,316.3333,0,0,4,100,0
3806771,35,16,106083.6,7044,3514,476.6667,1091.333,91,224,171.3333,1415.6667
3806781,72,16,26458,5880.95,1360.667,671.6667,1140,210,10,271,1207.6167
3806811,31,15,218060.6,6312.879,2671,626,288.333,116,209,350,1982.5455
3806823,30,15,211155.2,12967.583,5847.333,1310,2780.667,731,30,498,1250.5833
3806851,77,11,10469.6,2028.333,455.333,416,574,106,0,225,0
3806861,60,15,34347,4299.25,1614.333,508.3333,625.333,72,0,854,194.25
3806921,41,15,40840,3192.833,1107,583.3333,481.667,140,0,422,363.8333
3806931,38,13,30915,1503.417,615,151.6667,20,0,0,0,216.75
3806971,59,15,87783.2,4418.417,910.667,455,1320,0,0,1033,699.75
3806981,50,15,231704,10230.133,1866,1300,250,3198,0,440,1126.1333
3807011,44,11,51552,5332.333,2084,736.6667,1382.333,110,120,172,467.3334
3807031,56,15,171610.8,8610.446,3141.667,1800,868,242,0,923.6667,1179.4456
3807051,64,12,15359,822.333,627,173.3333,0,20,0,0,0
3807061,51,13,48924.2,4725.817,2077,346.6667,989,182,225,106,333.15
3807071,77,13,91394.6,25668.633,571,130,21060,91,0,220,696.6333
3807081,87,13,30479.2,3855,1326.333,1560,0,348,17,597,0
3807101,58,11,2938.2,1161.767,425.667,208,0,0,274.6667,0,5.1
3807111,61,13,23772.6,2080,500,390,200,0,0,900,90
3807121,44,15,97790,5074.583,1314.667,260,657,86,273,483.3333,1265.3334
3807151,26,16,47691,2852.083,940.667,693.3333,407.667,35,120,183.6667,347.4167
3807161,20,12,28511.2,2649.383,1240,801,83,212,6.6667,18,209.3833
3807184,57,13,102138,8952.583,1801.333,679,447.667,343,25,2768,1920.25
3807211,60,13,116814.2,4433,855.5,690,1143.333,133,0,290,814.1667
3807231,48,15,329708.8,25556.446,5906,2069.6667,8983.333,276,33.3333,0,4946.4456
3807251,45,15,155320,17093.917,3988.667,1083.3333,1508.333,3838,1248,637.6667,3660.75
3807261,56,15,114483.4,5429.3,1212.667,569.3333,450.667,260,246,268.6667,1179.9667
3807281,62,12,27647,5338.333,350,823.3333,2895,150,0,0,480
3807291,56,13,82749,6645.767,1584.5,346.6667,1941.333,724,0,904,1073.2667
3807321,24,12,14298,1055.333,406.667,377,80,21,0,40,95.6667
3807341,55,14,260219,10642.817,3271.333,2166.6667,828.667,305,100,1572.6667,2058.4833
3807351,36,14,45431,2246.917,1029,555,129,0,0,0,184.9167
3807361,35,15,177633.6,7250.667,3497.667,1233.3333,346.667,386,533,125,868.6667
3807371,52,13,186002.6,7180.862,2478.333,736.6667,1462,351,0,497,1175.1956
3807383,46,13,14535,2561.333,1029.333,0,666,12,175,583.3333,95.6667
3807451,22,13,32008,1862.417,774,216.6667,357,128,20,0,216.75
3807471,78,13,20880,1405,800,301.6667,0,90,0,175,0
3807481,48,16,104171.6,7695.8,4539.667,411.6667,1222,79,0,27.3333,1164.1333
3807501,66,15,175087,8548.608,1950,1063,656.333,182,0,536.3333,3939.2749
3807561,69,15,75939,4232.167,2399.5,565,232.667,90,41,558.6667,0
3807571,56,12,35757.4,9279.217,266.333,866.6667,1142,0,0,1151.6667,171.8833
3807581,75,12,22068,3325,1079.667,563.3333,492,70,150,790,0
3807591,67,15,44886,2843.667,891.167,273,443,70,20,15,403.5
3807601,60,10,38151,2018,468.667,866.6667,530,22,0,0,130.6667
3807611,68,13,148919.6,3833.267,1868.667,572,304,184,0,0,887.9333
3807631,73,13,14808,2055.667,1213.333,411.6667,133.333,91,0,35,0
3807661,50,13,3087,5819.567,1341.667,671.6667,1261.333,674,12,1738,12.5667
